Geography,Year,Sex,Drug Type,Dispensation Rate,Total Dispensation,Unique Dispensation,Total Population,Standard Error,Standard Score,Alberta Rate
Z2,2017,M,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.3232045994,15696.0,6780.0,814143.76216,0.1171490882,-8.427514088,10.31048019
Z2,2017,M,FIRST-G-CEPHALOSPORINS,43.85512791200001,43997.0,33705.0,814143.76216,0.24579581790000002,-11.03550906,46.567609888
Z2,2017,M,FLUOROQUINOLONES,35.918777204,33382.0,25462.0,814143.76216,0.23207396740000003,-12.39121671,38.794456027
Z2,2017,M,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,814143.76216,0.0024565565,0.0,0.0
Z2,2017,M,GLYCOPEPTIDE ANTIBACTERIALS,0.2908498189,533.0,208.0,814143.76216,0.0208436725,4.3185887273,0.2008345699
Z2,2017,M,IMIDAZOLE DERIVATIVES,0.2148187201,208.0,167.0,814143.76216,0.0170575594,5.443213758200001,0.1219707783
Z2,2017,M,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,814143.76216,0.0024565565,0.0,0.0
Z2,2017,M,LINCOSAMIDES,9.82102577,9346.0,7601.0,814143.76216,0.11541431910000001,-42.884857270000005,14.770552373000001
Z2,2017,M,MACROLIDES,67.451396023,65420.0,54620.0,814143.76216,0.2944954252,-0.59998809,67.62808977
Z2,2017,M,MONOBACTAMS,0.0135420622,40.0,11.0,814143.76216,0.004232008,-0.332898697,0.0149508921
Z2,2017,M,NITROFURAN DERIVATIVES,3.4740635902000006,3494.0,2243.0,814143.76216,0.0762381044,-0.086474771,3.4806562628
Z2,2017,M,OTHER AMINOGLYCOSIDES,0.12081168210000001,294.0,94.0,814143.76216,0.0129443766,-0.056903076,0.121548257
Z2,2017,M,OTHER ANTIBACTERIALS,0.6440277941000001,669.0,417.0,814143.76216,0.0326355659,4.912632393,0.483701256
Z2,2017,M,OTHER CEPHALOSPORINS,0.0,0.0,0.0,814143.76216,0.0024565565,-0.377795435,9.280758E-4
Z2,2017,M,SECOND-G-CEPHALOSPORINS,6.683793387300001,5923.0,5187.0,814143.76216,0.0956168016,-9.657921877000001,7.607252986900001
Z2,2017,M,STEROID ANTIBACTERIALS,0.0,0.0,0.0,814143.76216,0.0024565565,0.0,0.0
Z2,2017,M,STREPTOMYCIN,0.0,0.0,0.0,814143.76216,0.0024565565,-0.22876329,5.6197E-4
Z2,2017,M,TETRACYCLINES,20.796476900000002,27300.0,15745.0,814143.76216,0.1698786752,-17.38937442,23.75056079
Z2,2017,M,THIRD-G-CEPHALOSPORINS,2.8715308385000005,3054.0,2193.0,814143.76216,0.0636355451,-39.984098100000004,5.415940715700001
Z2,2017,M,TRIMETHOPRIM AND DERIVATIVES,0.0903128327,384.0,62.0,814143.76216,0.0120463089,-4.850018837,0.14873765790000001
Z2,2018,BOTH,ANY ANTIMICROBIALS,307.59839117,895295.0,501122.0,1648364.9938,0.44103726670000004,-30.96461053,321.25493836000004
Z2,2018,BOTH,BETA-L-PENICILLIN,122.20774490000001,258791.0,202970.0,1648364.9938,0.2749541201,4.316641143,121.02086663
Z2,2018,BOTH,BETA-L-RESISTANT-PENICILLIN,1.8225449838,3407.0,2913.0,1648364.9938,0.0343771318,-39.77610876,3.1899335189
Z2,2018,BOTH,BETA-L-SENSITIVE-PENICILLIN,12.955633563000001,24102.0,21582.0,1648364.9938,0.0894532379,-17.766602589999998,14.54491369
Z2,2018,BOTH,CARBAPENEMS,0.1507828469,557.0,227.0,1648364.9938,0.0101414196,5.5854714361,0.0941382372
Z2,2018,BOTH,COMBINATION PENICILLIN,32.482463222,62429.0,52653.0,1648364.9938,0.1437615342,-55.81774861,40.5069084
Z2,2018,BOTH,COMBINATION SULFONAMIDES & TRIMETHORPIM,11.989828418,36366.0,18532.0,1648364.9938,0.0895673668,-17.669699050000002,13.572456835
Z2,2018,BOTH,FIRST-G-CEPHALOSPORINS,45.48284852900001,94848.0,72752.0,1648364.9938,0.17144833580000002,-12.08834822,47.555375714
Z2,2018,BOTH,FLUOROQUINOLONES,40.272664181,80159.0,61182.0,1648364.9938,0.1653708974,-18.118546000000002,43.268944393000005
Z2,2018,BOTH,GLYCOPEPTIDE ANTIBACTERIALS,0.2344797408,1060.0,355.0,1648364.9938,0.0126327557,5.9582548633000005,0.1592105626
Z2,2018,BOTH,IMIDAZOLE DERIVATIVES,1.4517699664000001,2767.0,2472.0,1648364.9938,0.0296321804,0.0786035012,1.4494407732
Z2,2018,BOTH,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,1648364.9938,0.0012133206,0.0,0.0
Z2,2018,BOTH,LINCOSAMIDES,11.617180995000002,23191.0,18471.0,1648364.9938,0.0867796983,-56.57105083,16.526399717
Z2,2018,BOTH,MACROLIDES,74.204588034,146013.0,121956.0,1648364.9938,0.2153887449,0.8698216071,74.017238249
Z2,2018,BOTH,MONOBACTAMS,0.0196937814,123.0,33.0,1648364.9938,0.0034890463,-0.21961592700000002,0.0204600315
Z2,2018,BOTH,NITROFURAN DERIVATIVES,25.800060334,54274.0,40739.0,1648364.9938,0.1300276794,4.7624515834,25.180809806000003
Z2,2018,BOTH,OTHER AMINOGLYCOSIDES,0.12817820530000001,662.0,206.0,1648364.9938,0.009070905,1.7024189885000003,0.1127357244
Z2,2018,BOTH,OTHER ANTIBACTERIALS,4.619300771000001,9339.0,7076.0,1648364.9938,0.055903285,10.044812643,4.0577627468
Z2,2018,BOTH,POLYMYXINS,0.0141375606,95.0,22.0,1648364.9938,0.0030748933,1.3453540853000001,0.0100007404
Z2,2018,BOTH,SECOND-G-CEPHALOSPORINS,6.7212736753,12509.0,10821.0,1648364.9938,0.0655884509,-11.40080944,7.4690351049000006
Z2,2018,BOTH,STEROID ANTIBACTERIALS,0.0,0.0,0.0,1648364.9938,0.0012133206,0.0,0.0
Z2,2018,BOTH,STREPTOMYCIN,0.0,0.0,0.0,1648364.9938,0.0012133206,0.0,0.0
Z2,2018,BOTH,TETRACYCLINES,27.409188735,72846.0,44133.0,1648364.9938,0.1325076303,-23.88902789,30.57466721
Z2,2018,BOTH,THIRD-G-CEPHALOSPORINS,5.0330601992,10475.0,8234.0,1648364.9938,0.0564132525,-129.356861,12.330501468000001
Z2,2018,BOTH,TRIMETHOPRIM AND DERIVATIVES,0.3009812619,1395.0,456.0,1648364.9938,0.0143661578,0.5635325063,0.292885465
Z2,2018,F,ANY ANTIMICROBIALS,347.30951374,523044.0,284248.0,821502.8773200001,0.6597009958000001,-25.9500798,364.42880722
Z2,2018,F,BETA-L-PENICILLIN,130.94385351,138328.0,108636.0,821502.8773200001,0.4019634312,-0.032443896,130.95689477000002
Z2,2018,F,BETA-L-RESISTANT-PENICILLIN,1.8953368083,1749.0,1555.0,821502.8773200001,0.0488011969,-26.82098187,3.2042328254
Z2,2018,F,BETA-L-SENSITIVE-PENICILLIN,14.485262417,13563.0,12085.0,821502.8773200001,0.1336343708,-14.52651209,16.426503720000003
Z2,2018,F,CARBAPENEMS,0.1752548535,305.0,136.0,821502.8773200001,0.015162608,4.946781689100001,0.10024874210000001
Z2,2018,F,COMBINATION PENICILLIN,35.096378938,34027.0,28678.0,821502.8773200001,0.2099392411,-42.654382160000004,44.05120756
Z2,2018,F,COMBINATION SULFONAMIDES & TRIMETHORPIM,15.349733002,20748.0,12155.0,821502.8773200001,0.1409684429,-15.972890190000001,17.601406461
Z2,2018,F,FIRST-G-CEPHALOSPORINS,47.25914712,49709.0,38472.0,821502.8773200001,0.24423007740000002,-6.082862542,48.744765109
Z2,2018,F,FLUOROQUINOLONES,46.674372836,47262.0,36479.0,821502.8773200001,0.247288571,-17.85283294,51.089174381
Z2,2018,F,GLYCOPEPTIDE ANTIBACTERIALS,0.2230022082,501.0,174.0,821502.8773200001,0.0171007215,4.7133322571,0.1424008257
Z2,2018,F,IMIDAZOLE DERIVATIVES,2.1390423021,2008.0,1828.0,821502.8773200001,0.0507809826,-0.458637393,2.1623323596
Z2,2018,F,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,821502.8773200001,0.0024345505,0.0,0.0
Z2,2018,F,LINCOSAMIDES,13.348956747,13449.0,10689.0,821502.8773200001,0.13075031,-42.53102319,18.909901213
Z2,2018,F,MACROLIDES,82.97859977200001,81646.0,67964.0,821502.8773200001,0.32219128090000004,-1.091287893,83.33020321600002
Z2,2018,F,MONOBACTAMS,0.0244166165,83.0,20.0,821502.8773200001,0.0055451419,0.0469686509,0.0241561687
Z2,2018,F,NITROFURAN DERIVATIVES,47.86438926,50641.0,38420.0,821502.8773200001,0.2474698156,3.7439437741000003,46.93787618500001
Z2,2018,F,OTHER AMINOGLYCOSIDES,0.1516723299,341.0,121.0,821502.8773200001,0.0139548392,2.2262799692,0.12060495090000001
Z2,2018,F,OTHER ANTIBACTERIALS,8.473522966400001,8726.0,6666.0,821502.8773200001,0.10513122570000001,9.1554162197,7.5110028378
Z2,2018,F,OTHER CEPHALOSPORINS,0.0,0.0,0.0,821502.8773200001,0.0024345505,0.0,0.0
Z2,2018,F,POLYMYXINS,0.0177269038,64.0,14.0,821502.8773200001,0.0048110599,0.923601157,0.0132834033
Z2,2018,F,SECOND-G-CEPHALOSPORINS,7.2561480581,6825.0,5888.0,821502.8773200001,0.0956544048,-10.96441995,8.304943123300001
Z2,2018,F,STEROID ANTIBACTERIALS,0.0,0.0,0.0,821502.8773200001,0.0024345505,0.0,0.0
Z2,2018,F,STREPTOMYCIN,0.0,0.0,0.0,821502.8773200001,0.0024345505,0.0,0.0
Z2,2018,F,TETRACYCLINES,33.923440774999996,44957.0,27873.0,821502.8773200001,0.20610780960000002,-15.36426106,37.090134967
Z2,2018,F,THIRD-G-CEPHALOSPORINS,6.9751934577000005,7181.0,5789.0,821502.8773200001,0.0927582744,-127.2276358,18.776609405
Z2,2018,F,TRIMETHOPRIM AND DERIVATIVES,0.485697384,1047.0,383.0,821502.8773200001,0.02513961,1.8413293881000001,0.4394070813
Z2,2018,M,ANY ANTIMICROBIALS,268.44459434000004,372251.0,216874.0,826862.1165100001,0.5891776706,-18.55820927,279.37867685000003
Z2,2018,M,BETA-L-PENICILLIN,113.76298738,120463.0,94334.0,826862.1165100001,0.37749411310000003,5.7302401611,111.59985545
Z2,2018,M,BETA-L-RESISTANT-PENICILLIN,1.7553931087,1658.0,1358.0,826862.1165100001,0.0488958318,-29.63889473,3.2046115199000003
Z2,2018,M,BETA-L-SENSITIVE-PENICILLIN,11.527467414,10539.0,9497.0,826862.1165100001,0.1204379055,-10.4167103,12.782034184
Z2,2018,M,CARBAPENEMS,0.1288535213,252.0,91.0,826862.1165100001,0.0138600296,2.8995757958,0.0886653149
Z2,2018,M,COMBINATION PENICILLIN,30.004371021,28402.0,23975.0,826862.1165100001,0.1984794996,-36.29114744,37.207419806000004
Z2,2018,M,COMBINATION SULFONAMIDES & TRIMETHORPIM,8.5814459454,15618.0,6377.0,826862.1165100001,0.110755481,-8.931431627,9.5706509511
Z2,2018,M,FIRST-G-CEPHALOSPORINS,43.76269914,45139.0,34280.0,826862.1165100001,0.2425303566,-11.47254553,46.545139698
Z2,2018,M,FLUOROQUINOLONES,34.051781835,32897.0,24703.0,826862.1165100001,0.2227543796,-7.436909402,35.708385975000006
Z2,2018,M,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,826862.1165100001,0.0024187713,0.0,0.0
Z2,2018,M,GLYCOPEPTIDE ANTIBACTERIALS,0.24676525130000002,559.0,181.0,826862.1165100001,0.0187701918,3.6815174576,0.17766246260000002
Z2,2018,M,IMIDAZOLE DERIVATIVES,0.7857878808000001,759.0,644.0,826862.1165100001,0.0315545317,0.5887675998999999,0.7672095949000001
Z2,2018,M,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,826862.1165100001,0.0024187713,0.0,0.0
Z2,2018,M,LINCOSAMIDES,9.864055349100001,9742.0,7782.0,826862.1165100001,0.1142878299,-37.806942940000006,14.184928813
Z2,2018,M,MACROLIDES,65.561681123,64367.0,53992.0,826862.1165100001,0.2872654194,1.9978998519000002,64.987753584
Z2,2018,M,MONOBACTAMS,0.0157522141,40.0,13.0,826862.1165100001,0.004572026,-0.304353034,0.0171437241
Z2,2018,M,NITROFURAN DERIVATIVES,3.4924956067000004,3633.0,2319.0,826862.1165100001,0.0751002598,0.1509974707,3.4811556574000004
Z2,2018,M,OTHER AMINOGLYCOSIDES,0.1046749594,321.0,85.0,826862.1165100001,0.0116277514,-0.145622612,0.10636822300000001
Z2,2018,M,OTHER ANTIBACTERIALS,0.6062807378000001,613.0,410.0,826862.1165100001,0.0309653173,2.8481805144,0.5180859243
Z2,2018,M,POLYMYXINS,0.0105836004,31.0,8.0,826862.1165100001,0.0038732226,0.9698789189,0.0068270434
Z2,2018,M,SECOND-G-CEPHALOSPORINS,6.2037665226000005,5684.0,4933.0,826862.1165100001,0.0906011466,-5.366519084000001,6.6899793052000005
Z2,2018,M,STEROID ANTIBACTERIALS,0.0,0.0,0.0,826862.1165100001,0.0024187713,0.0,0.0
Z2,2018,M,STREPTOMYCIN,0.0,0.0,0.0,826862.1165100001,0.0024187713,0.0,0.0
Z2,2018,M,TETRACYCLINES,21.042564833,27889.0,16260.0,826862.1165100001,0.1686727602,-19.56872934,24.343276425
Z2,2018,M,THIRD-G-CEPHALOSPORINS,3.1166134799000003,3294.0,2445.0,826862.1165100001,0.0650351056,-42.57964456,5.885785159100001
Z2,2018,M,TRIMETHOPRIM AND DERIVATIVES,0.1027344042,348.0,73.0,826862.1165100001,0.0124847767,-2.7404400780000002,0.1369481867
Z2,2019,BOTH,ANY ANTIMICROBIALS,309.06278186,915691.0,514225.0,1680600.7997,0.4369259351,-31.67816695,322.90379457000006
Z2,2019,BOTH,BETA-L-PENICILLIN,124.73279306,268592.0,211058.0,1680600.7997,0.27488208670000003,3.6876703822,123.71911853
Z2,2019,BOTH,BETA-L-RESISTANT-PENICILLIN,1.656227287,3142.0,2716.0,1680600.7997,0.032297817,-35.987877749999996,2.8185571782000003
Z2,2019,BOTH,BETA-L-SENSITIVE-PENICILLIN,12.575651617,23944.0,21382.0,1680600.7997,0.0871679802,-18.219415559999998,14.163801272
Z2,2019,BOTH,CARBAPENEMS,0.1914400939,788.0,299.0,1680600.7997,0.0112169922,7.357936691900001,0.10890617520000001
Z2,2019,BOTH,COMBINATION PENICILLIN,34.344425956,67546.0,56790.0,1680600.7997,0.146208675,-52.10508546,41.962641463000004
Z2,2019,BOTH,COMBINATION SULFONAMIDES & TRIMETHORPIM,11.7858552,36736.0,18722.0,1680600.7997,0.0874946086,-18.03341452,13.363681744
Z2,2019,BOTH,FIRST-G-CEPHALOSPORINS,45.710092209,97011.0,74764.0,1680600.7997,0.1697265688,-10.760716930000001,47.536471771
Z2,2019,BOTH,FLUOROQUINOLONES,36.709620562000005,75091.0,57388.0,1680600.7997,0.1554674003,-14.619885530000001,38.98253615800001
Z2,2019,BOTH,GLYCOPEPTIDE ANTIBACTERIALS,0.22573480840000001,1025.0,358.0,1680600.7997,0.0121035163,6.105941733200001,0.151831443
Z2,2019,BOTH,IMIDAZOLE DERIVATIVES,0.0308157626,67.0,47.0,1680600.7997,0.0045558666,2.4107860567000006,0.019832543
Z2,2019,BOTH,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,1680600.7997,0.0011900478,0.0,0.0
Z2,2019,BOTH,LINCOSAMIDES,10.685125821000002,21639.0,17424.0,1680600.7997,0.0821019998,-60.78838356,15.675973675000002
Z2,2019,BOTH,MACROLIDES,74.846190764,149711.0,125572.0,1680600.7997,0.2139113188,-2.7820843670000004,75.44131010000001
Z2,2019,BOTH,MONOBACTAMS,0.0221454648,127.0,37.0,1680600.7997,0.0037049703,0.11858376670000001,0.0217061155
Z2,2019,BOTH,NITROFURAN DERIVATIVES,27.352401395,59007.0,44174.0,1680600.7997,0.1322010545,6.3781210134,26.509207072
Z2,2019,BOTH,OTHER AMINOGLYCOSIDES,0.1402612235,704.0,227.0,1680600.7997,0.0094551974,2.4349404552000005,0.1172383807
Z2,2019,BOTH,OTHER ANTIBACTERIALS,4.798580574,10016.0,7597.0,1680600.7997,0.0559829732,10.126254977000002,4.2316827128000005
Z2,2019,BOTH,OTHER CEPHALOSPORINS,0.0,0.0,0.0,1680600.7997,0.0011900478,0.0,0.0
Z2,2019,BOTH,POLYMYXINS,0.0091682458,62.0,15.0,1680600.7997,0.0023993035,0.945589498,0.0068994896
Z2,2019,BOTH,SECOND-G-CEPHALOSPORINS,5.7935251957,10962.0,9480.0,1680600.7997,0.0603436242,-15.01998206,6.6998853486000005
Z2,2019,BOTH,STEROID ANTIBACTERIALS,0.0,0.0,0.0,1680600.7997,0.0011900478,0.0,0.0
Z2,2019,BOTH,STREPTOMYCIN,0.0,0.0,0.0,1680600.7997,0.0011900478,0.0,0.0
Z2,2019,BOTH,TETRACYCLINES,28.995240087000003,76453.0,47667.0,1680600.7997,0.134770689,-22.84768554,32.074438409
Z2,2019,BOTH,THIRD-G-CEPHALOSPORINS,5.6037412808000004,11789.0,9343.0,1680600.7997,0.0588593983,-138.5248939,13.757233178000002
Z2,2019,BOTH,TRIMETHOPRIM AND DERIVATIVES,0.2849220367,1512.0,442.0,1680600.7997,0.0137784841,2.517597173,0.2502333641
Z2,2019,F,ANY ANTIMICROBIALS,348.0572658,535228.0,290938.0,838221.3159800001,0.6530219139000001,-27.36359575,365.92629347
Z2,2019,F,BETA-L-PENICILLIN,133.31254677,143412.0,112680.0,838221.3159800001,0.40154471830000005,-0.8563488450000001,133.65640913
Z2,2019,F,BETA-L-RESISTANT-PENICILLIN,1.6575790384,1594.0,1397.0,838221.3159800001,0.0449620172,-26.757736280000003,2.8606608380000003
Z2,2019,F,BETA-L-SENSITIVE-PENICILLIN,14.184363707000001,13485.0,12053.0,838221.3159800001,0.1309695801,-14.295334250000002,16.056617632
Z2,2019,F,CARBAPENEMS,0.1992327609,379.0,162.0,838221.3159800001,0.0158255452,5.423935596500001,0.11339602300000001
Z2,2019,F,COMBINATION PENICILLIN,37.150723112,36868.0,31043.0,838221.3159800001,0.213491769,-40.04789272,45.700618575
Z2,2019,F,COMBINATION SULFONAMIDES & TRIMETHORPIM,14.729653105,20701.0,11990.0,838221.3159800001,0.1361339641,-15.690035800000002,16.865599875
Z2,2019,F,FIRST-G-CEPHALOSPORINS,47.564631169,51041.0,39546.0,838221.3159800001,0.242256043,-5.002515329,48.776520737000006
Z2,2019,F,FLUOROQUINOLONES,42.022734967,43713.0,33766.0,838221.3159800001,0.2313174777,-14.81157991,45.44891227400001
Z2,2019,F,GLYCOPEPTIDE ANTIBACTERIALS,0.1827315223,426.0,149.0,838221.3159800001,0.0151482366,4.100161771100001,0.12062130160000001
Z2,2019,F,IMIDAZOLE DERIVATIVES,0.0318235862,32.0,26.0,838221.3159800001,0.0062825661,1.5157569198,0.0223007431
Z2,2019,F,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,838221.3159800001,0.0023859933,0.0,0.0
Z2,2019,F,LINCOSAMIDES,12.423704912,12753.0,10206.0,838221.3159800001,0.1244737114,-45.390975870000005,18.073688143
Z2,2019,F,MACROLIDES,83.49156079100001,83980.0,69896.0,838221.3159800001,0.31951552800000005,-5.543407831,85.262765671
Z2,2019,F,MONOBACTAMS,0.0293645521,88.0,24.0,838221.3159800001,0.0060888044,0.5320872849,0.0261247767
Z2,2019,F,NITROFURAN DERIVATIVES,50.582286903,55066.0,41508.0,838221.3159800001,0.25142832400000004,4.5743132467,49.43217499000001
Z2,2019,F,OTHER AMINOGLYCOSIDES,0.1388054238,371.0,115.0,838221.3159800001,0.0130904982,1.4275377982000002,0.12011824280000001
Z2,2019,F,OTHER ANTIBACTERIALS,8.723952204500002,9289.0,7104.0,838221.3159800001,0.104808755,8.9882319009,7.781906809400001
Z2,2019,F,OTHER CEPHALOSPORINS,0.0,0.0,0.0,838221.3159800001,0.0023859933,0.0,0.0
Z2,2019,F,POLYMYXINS,0.0118211893,49.0,10.0,838221.3159800001,0.0037813884,0.7586767705,0.0089523378
Z2,2019,F,SECOND-G-CEPHALOSPORINS,6.4045831444,6138.0,5294.0,838221.3159800001,0.0889854526,-12.05768361,7.4775415786
Z2,2019,F,STEROID ANTIBACTERIALS,0.0,0.0,0.0,838221.3159800001,0.0023859933,0.0,0.0
Z2,2019,F,STREPTOMYCIN,0.0,0.0,0.0,838221.3159800001,0.0023859933,0.0,0.0
Z2,2019,F,TETRACYCLINES,35.417871092,46620.0,29686.0,838221.3159800001,0.2083999309,-15.780429100000001,38.706511426000006
Z2,2019,F,THIRD-G-CEPHALOSPORINS,7.8861998169000005,8085.0,6663.0,838221.3159800001,0.0976455639,-135.8247267,21.148881845000002
Z2,2019,F,TRIMETHOPRIM AND DERIVATIVES,0.46254405080000005,1246.0,370.0,838221.3159800001,0.0243261331,3.4088216777,0.37962060090000005
Z2,2019,M,ANY ANTIMICROBIALS,270.54623545,380463.0,223287.0,842379.48375,0.5838872769,-18.0437436,281.08174777
Z2,2019,M,BETA-L-PENICILLIN,116.40550985,125180.0,98378.0,842379.48375,0.37743570020000006,5.682247359100001,114.26082684000001
Z2,2019,M,BETA-L-RESISTANT-PENICILLIN,1.6685791626000002,1548.0,1319.0,842379.48375,0.0471338709,-23.88725298,2.7944778594
Z2,2019,M,BETA-L-SENSITIVE-PENICILLIN,11.037569069,10459.0,9329.0,842379.48375,0.1161270492,-11.53279938,12.376839030000001
Z2,2019,M,CARBAPENEMS,0.18759335300000002,409.0,137.0,842379.48375,0.0163754621,4.9384962327,0.10672319490000001
Z2,2019,M,COMBINATION PENICILLIN,31.680950007,30678.0,25747.0,842379.48375,0.2018602194,-33.639200970000005,38.471366495000005
Z2,2019,M,COMBINATION SULFONAMIDES & TRIMETHORPIM,8.780712261400001,16035.0,6732.0,842379.48375,0.10999131320000001,-10.03504034,9.8844795264
Z2,2019,M,FIRST-G-CEPHALOSPORINS,43.89652745000001,45970.0,35218.0,842379.48375,0.2393173735,-10.71026941,46.459680993000006
Z2,2019,M,FLUOROQUINOLONES,31.53571917,31377.0,23621.0,842379.48375,0.2103854678,-5.883806611000001,32.773586577
Z2,2019,M,GLYCOPEPTIDE ANTIBACTERIALS,0.2700598179,599.0,209.0,842379.48375,0.0191144889,4.467826494700001,0.18465959780000002
Z2,2019,M,IMIDAZOLE DERIVATIVES,0.0313288051,35.0,21.0,842379.48375,0.0071331939,1.87373972,0.0179630563
Z2,2019,M,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,842379.48375,0.0023742156,0.0,0.0
Z2,2019,M,LINCOSAMIDES,8.910274364000001,8886.0,7218.0,842379.48375,0.10694349950000001,-40.99344811,13.294257163000001
Z2,2019,M,MACROLIDES,66.34513411,65731.0,55676.0,842379.48375,0.2858728781,1.4406242724000002,65.933298703
Z2,2019,M,MONOBACTAMS,0.0156223137,39.0,13.0,842379.48375,0.0044984442,-0.45544723000000004,0.0176711177
Z2,2019,M,NITROFURAN DERIVATIVES,3.8390854498,3941.0,2666.0,842379.48375,0.076825642,2.8279957013000003,3.6218228645
Z2,2019,M,OTHER AMINOGLYCOSIDES,0.1439821053,333.0,112.0,842379.48375,0.0140082347,2.0088341991,0.1158418845
Z2,2019,M,OTHER ANTIBACTERIALS,0.7165195387000001,727.0,493.0,842379.48375,0.0332885665,3.7183852021000003,0.5927398255
Z2,2019,M,OTHER CEPHALOSPORINS,0.0,0.0,0.0,842379.48375,0.0023742156,0.0,0.0
Z2,2019,M,SECOND-G-CEPHALOSPORINS,5.2016298764,4824.0,4186.0,842379.48375,0.0823904958,-9.264434256000001,5.9649312082
Z2,2019,M,STEROID ANTIBACTERIALS,0.0,0.0,0.0,842379.48375,0.0023742156,0.0,0.0
Z2,2019,M,STREPTOMYCIN,0.0,0.0,0.0,842379.48375,0.0023742156,0.0,0.0
Z2,2019,M,TETRACYCLINES,22.712592548000003,29833.0,17981.0,842379.48375,0.1728928462,-17.30569181,25.704622860000004
Z2,2019,M,THIRD-G-CEPHALOSPORINS,3.3716897554000003,3704.0,2680.0,842379.48375,0.0671205892,-44.83271226,6.380887819900001
Z2,2019,M,TRIMETHOPRIM AND DERIVATIVES,0.0949538909,266.0,72.0,842379.48375,0.0115769052,-1.607809609,0.1135673504
Z2,2020,BOTH,ANY ANTIMICROBIALS,226.65974075000003,682053.0,380884.0,1708573.4194000002,0.37221053630000006,-49.80590076000001,245.19802178000003
Z2,2020,BOTH,BETA-L-PENICILLIN,82.020919664,172111.0,139154.0,1708573.4194000002,0.22258928290000002,-13.06458582,84.92895645300001
Z2,2020,BOTH,BETA-L-RESISTANT-PENICILLIN,1.2585084164000002,2538.0,2104.0,1708573.4194000002,0.0278366594,-37.11001381,2.2915272313000004
Z2,2020,BOTH,BETA-L-SENSITIVE-PENICILLIN,8.1699251596,16261.0,13888.0,1708573.4194000002,0.0702173013,-22.262837740000002,9.733161545000002
Z2,2020,BOTH,CARBAPENEMS,0.19540224,881.0,312.0,1708573.4194000002,0.0112264624,6.7451878296,0.1196776424
Z2,2020,BOTH,COMBINATION PENICILLIN,25.453272164,52075.0,42579.0,1708573.4194000002,0.12509772090000001,-41.155800570000004,30.601769018000002
Z2,2020,BOTH,COMBINATION SULFONAMIDES & TRIMETHORPIM,10.705109563,38238.0,17318.0,1708573.4194000002,0.0825624117,-15.58194965,11.991592905000001
Z2,2020,BOTH,FIRST-G-CEPHALOSPORINS,41.017681297,90101.0,68478.0,1708573.4194000002,0.15901547170000002,-13.02277119,43.088503401
Z2,2020,BOTH,FLUOROQUINOLONES,27.838206931000002,59809.0,44627.0,1708573.4194000002,0.1336251119,-16.7134847,30.071548195
Z2,2020,BOTH,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,1708573.4194000002,0.0011705645,-0.43865364300000004,5.134724E-4
Z2,2020,BOTH,GLYCOPEPTIDE ANTIBACTERIALS,0.1631011041,760.0,263.0,1708573.4194000002,0.0101923,3.1663325067,0.1308288931
Z2,2020,BOTH,IMIDAZOLE DERIVATIVES,0.0242100164,59.0,37.0,1708573.4194000002,0.0040521511,2.1592722287,0.0154603192
Z2,2020,BOTH,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,1708573.4194000002,0.0011705645,-0.35803802500000004,4.191066E-4
Z2,2020,BOTH,LINCOSAMIDES,9.241757497200002,19365.0,15335.0,1708573.4194000002,0.0756440283,-61.88288283000001,13.922828038
Z2,2020,BOTH,MACROLIDES,35.528284321,72211.0,60244.0,1708573.4194000002,0.1466081076,-20.605231460000002,38.549178312
Z2,2020,BOTH,MONOBACTAMS,0.0239900006,157.0,40.0,1708573.4194000002,0.0038572584,0.6285352208000001,0.0215655778
Z2,2020,BOTH,NITROFURAN DERIVATIVES,26.05739337,58665.0,43066.0,1708573.4194000002,0.12745458040000002,4.2682014113,25.513391551
Z2,2020,BOTH,OTHER AMINOGLYCOSIDES,0.1294227081,685.0,213.0,1708573.4194000002,0.0090082681,2.1947280624000003,0.1096520093
Z2,2020,BOTH,OTHER ANTIBACTERIALS,4.6351912980000005,10076.0,7529.0,1708573.4194000002,0.0542348153,8.0995167558,4.1959155026
Z2,2020,BOTH,OTHER CEPHALOSPORINS,0.0,0.0,0.0,1708573.4194000002,0.0011705645,-0.39665473900000003,4.643099E-4
Z2,2020,BOTH,POLYMYXINS,0.0095354889,53.0,16.0,1708573.4194000002,0.0024023632,0.9848631451000001,0.0071694899
Z2,2020,BOTH,SECOND-G-CEPHALOSPORINS,3.1984894941,6103.0,5246.0,1708573.4194000002,0.0447530477,-12.334755540000002,3.7505073965
