Geography,Year,Sex,Age,Drug Type,Dispensation Rate,Total Dispensation,Unique Dispensation,Total Population,Standard Error,Standard Score,Alberta Rate
Z2,2020,M,80to84,FIRST-G-CEPHALOSPORINS,82.31652022700001,1315.0,873.0,10605.404572000001,2.7859921047,-2.053015075,88.036204016
Z2,2020,M,80to84,FLUOROQUINOLONES,80.14781465400002,1283.0,850.0,10605.404572000001,2.7490473631000003,-2.750094861,87.70795567900001
Z2,2020,M,80to84,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,10605.404572000001,0.188511993,0.0,0.0
Z2,2020,M,80to84,GLYCOPEPTIDE ANTIBACTERIALS,0.6600408266000001,16.0,7.0,10605.404572000001,0.24947198320000002,1.198401728,0.36107317080000007
Z2,2020,M,80to84,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,10605.404572000001,0.188511993,0.0,0.0
Z2,2020,M,80to84,LINCOSAMIDES,12.823650345,197.0,136.0,10605.404572000001,1.0996189452,-3.472603272,16.642190692
Z2,2020,M,80to84,MACROLIDES,35.925079274,509.0,381.0,10605.404572000001,1.8404975654,-1.7041439780000003,39.061552117
Z2,2020,M,80to84,MONOBACTAMS,0.0,0.0,0.0,10605.404572000001,0.188511993,0.0,0.0
Z2,2020,M,80to84,NITROFURAN DERIVATIVES,20.55555717,313.0,218.0,10605.404572000001,1.3921980024,0.8539771483,19.36665189
Z2,2020,M,80to84,OTHER AMINOGLYCOSIDES,0.6600408266000001,8.0,7.0,10605.404572000001,0.24947198320000002,1.0668244932,0.39389800450000007
Z2,2020,M,80to84,OTHER ANTIBACTERIALS,3.5830787728,64.0,38.0,10605.404572000001,0.5812521305,0.7995146094000001,3.1183592027
Z2,2020,M,80to84,OTHER CEPHALOSPORINS,0.0,0.0,0.0,10605.404572000001,0.188511993,0.0,0.0
Z2,2020,M,80to84,POLYMYXINS,0.0,0.0,0.0,10605.404572000001,0.188511993,0.0,0.0
Z2,2020,M,80to84,SECOND-G-CEPHALOSPORINS,8.4862391987,104.0,90.0,10605.404572000001,0.8945281546,-1.9987450860000002,10.274172952
Z2,2020,M,80to84,STEROID ANTIBACTERIALS,0.0,0.0,0.0,10605.404572000001,0.188511993,0.0,0.0
Z2,2020,M,80to84,STREPTOMYCIN,0.0,0.0,0.0,10605.404572000001,0.188511993,0.0,0.0
Z2,2020,M,80to84,TETRACYCLINES,31.870542768,692.0,338.0,10605.404572000001,1.7335289932000002,-3.201427657,37.420310432
Z2,2020,M,80to84,THIRD-G-CEPHALOSPORINS,9.9949039451,135.0,106.0,10605.404572000001,0.9707908897,-17.126279580000002,26.620940141000002
Z2,2020,BOTH,85to89,ANY ANTIMICROBIALS,370.06518961,14194.0,5749.0,15535.100738000001,4.880699625300001,-1.039980545,375.14102226
Z2,2020,BOTH,85to89,BETA-L-PENICILLIN,90.633464423,1981.0,1408.0,15535.100738000001,2.4153899426000005,4.2540297566000005,80.358323733
Z2,2020,BOTH,85to89,BETA-L-RESISTANT-PENICILLIN,3.0897771962,60.0,48.0,15535.100738000001,0.44597092400000005,-7.049231156,6.2335293284
Z2,2020,BOTH,85to89,BETA-L-SENSITIVE-PENICILLIN,6.179554392500001,174.0,96.0,15535.100738000001,0.6306981291000001,-1.625406339,7.2046951295
Z2,2020,BOTH,85to89,CARBAPENEMS,0.7080739408000001,20.0,11.0,15535.100738000001,0.213492326,1.0950448208,0.47429027500000004
Z2,2020,BOTH,85to89,COMBINATION PENICILLIN,49.500805498,1054.0,769.0,15535.100738000001,1.7850447008,1.0088010594,47.700050513
Z2,2020,BOTH,85to89,COMBINATION SULFONAMIDES & TRIMETHORPIM,42.226955015,1358.0,656.0,15535.100738000001,1.6486856045,3.2421219715,36.881715193000005
Z2,2020,BOTH,85to89,FIRST-G-CEPHALOSPORINS,95.010648784,2480.0,1476.0,15535.100738000001,2.4730284067000006,0.8105787945,93.006064399
Z2,2020,BOTH,85to89,FLUOROQUINOLONES,100.9970921,2348.0,1569.0,15535.100738000001,2.5497488114,0.8132926198,98.923400211
Z2,2020,BOTH,85to89,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,15535.100738000001,0.1287075767,0.0,0.0
Z2,2020,BOTH,85to89,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,15535.100738000001,0.1287075767,0.0,0.0
Z2,2020,BOTH,85to89,LINCOSAMIDES,14.354589891,301.0,223.0,15535.100738000001,0.9612544376000001,-3.9102878660000004,18.113371454000003
Z2,2020,BOTH,85to89,MACROLIDES,31.541475545,678.0,490.0,15535.100738000001,1.4248986212,-3.827055359,36.994641449
Z2,2020,BOTH,85to89,MONOBACTAMS,0.0,0.0,0.0,15535.100738000001,0.1287075767,0.0,0.0
Z2,2020,BOTH,85to89,NITROFURAN DERIVATIVES,67.202654018,1806.0,1044.0,15535.100738000001,2.0798699274,3.4478388582000004,60.031597662
Z2,2020,BOTH,85to89,OTHER AMINOGLYCOSIDES,0.38622214950000006,8.0,6.0,15535.100738000001,0.1576745323,1.0170928387,0.2258525119
Z2,2020,BOTH,85to89,OTHER ANTIBACTERIALS,15.963848847,385.0,248.0,15535.100738000001,1.0137054155,1.6448416064,14.296464003
Z2,2020,BOTH,85to89,OTHER CEPHALOSPORINS,0.0,0.0,0.0,15535.100738000001,0.1287075767,0.0,0.0
Z2,2020,BOTH,85to89,POLYMYXINS,0.0,0.0,0.0,15535.100738000001,0.1287075767,-0.175477247,0.0225852512
Z2,2020,BOTH,85to89,SECOND-G-CEPHALOSPORINS,9.5268130217,218.0,148.0,15535.100738000001,0.7830992065000001,-1.1877911140000001,10.456971301000001
Z2,2020,BOTH,85to89,STEROID ANTIBACTERIALS,0.0,0.0,0.0,15535.100738000001,0.1287075767,0.0,0.0
Z2,2020,BOTH,85to89,STREPTOMYCIN,0.0,0.0,0.0,15535.100738000001,0.1287075767,0.0,0.0
Z2,2020,BOTH,85to89,TETRACYCLINES,32.44266056,747.0,504.0,15535.100738000001,1.4451109587000002,-2.6654272310000002,36.294498662
Z2,2020,BOTH,85to89,THIRD-G-CEPHALOSPORINS,13.710886308000001,289.0,213.0,15535.100738000001,0.93945445,-36.17968301,47.700050513
Z2,2020,BOTH,85to89,TRIMETHOPRIM AND DERIVATIVES,1.4161478816000002,274.0,22.0,15535.100738000001,0.30192374280000006,1.0998003052,1.0840920571
Z2,2020,F,85to89,ANY ANTIMICROBIALS,379.80792244,8882.0,3518.0,9262.5766661,6.4034806559,-0.433642592,382.58474439
Z2,2020,F,85to89,BETA-L-PENICILLIN,87.772552855,1109.0,813.0,9262.5766661,3.0783178252,4.3420485357,74.40634745000001
Z2,2020,F,85to89,BETA-L-RESISTANT-PENICILLIN,3.1308782691,34.0,29.0,9262.5766661,0.581389499,-3.8878099870000002,5.391210169800001
Z2,2020,F,85to89,BETA-L-SENSITIVE-PENICILLIN,4.6423367439000005,71.0,43.0,9262.5766661,0.7079497164,-2.191991303,6.1941563653000005
Z2,2020,F,85to89,CARBAPENEMS,0.6477679178000001,7.0,6.0,9262.5766661,0.264450145,1.0036394063,0.38235533120000004
Z2,2020,F,85to89,COMBINATION PENICILLIN,45.99152216,572.0,426.0,9262.5766661,2.2282965296,1.3872722771000001,42.90026816
Z2,2020,F,85to89,COMBINATION SULFONAMIDES & TRIMETHORPIM,45.559676882,854.0,422.0,9262.5766661,2.2178103701,2.5266113135,39.95613210900001
Z2,2020,F,85to89,FIRST-G-CEPHALOSPORINS,95.437806549,1483.0,884.0,9262.5766661,3.2099207992000003,1.9541115521,89.16526323400001
Z2,2020,F,85to89,FLUOROQUINOLONES,99.86422065300002,1384.0,925.0,9262.5766661,3.2835153487000004,1.0226037354,96.506485593
Z2,2020,F,85to89,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,9262.5766661,0.2158294343,0.0,0.0
Z2,2020,F,85to89,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,9262.5766661,0.2158294343,0.0,0.0
Z2,2020,F,85to89,LINCOSAMIDES,13.711087592000002,166.0,127.0,9262.5766661,1.2166622826000002,-3.689623847,18.200113764999998
Z2,2020,F,85to89,MACROLIDES,30.984898732,404.0,287.0,9262.5766661,1.8289807423,-2.145535442,34.909041738
Z2,2020,F,85to89,MONOBACTAMS,0.0,0.0,0.0,9262.5766661,0.2158294343,0.0,0.0
Z2,2020,F,85to89,NITROFURAN DERIVATIVES,92.846734878,1490.0,860.0,9262.5766661,3.1660473812000003,2.7931573821,84.003466263
Z2,2020,F,85to89,OTHER ANTIBACTERIALS,23.103722400000002,340.0,214.0,9262.5766661,1.5793379494,1.5554204319,20.647187884
Z2,2020,F,85to89,OTHER CEPHALOSPORINS,0.0,0.0,0.0,9262.5766661,0.2158294343,0.0,0.0
Z2,2020,F,85to89,POLYMYXINS,0.0,0.0,0.0,9262.5766661,0.2158294343,0.0,0.0
Z2,2020,F,85to89,SECOND-G-CEPHALOSPORINS,9.6085574466,140.0,89.0,9262.5766661,1.0185050523,0.4992617004,9.100056882299999
Z2,2020,F,85to89,STEROID ANTIBACTERIALS,0.0,0.0,0.0,9262.5766661,0.2158294343,0.0,0.0
Z2,2020,F,85to89,STREPTOMYCIN,0.0,0.0,0.0,9262.5766661,0.2158294343,0.0,0.0
Z2,2020,F,85to89,TETRACYCLINES,31.740627970000002,401.0,294.0,9262.5766661,1.8511510153000001,-1.009321026,33.609033612000005
Z2,2020,F,85to89,THIRD-G-CEPHALOSPORINS,14.142932871000001,173.0,131.0,9262.5766661,1.2356737822000001,-34.65964245,56.97094434700001
Z2,2020,F,85to89,TRIMETHOPRIM AND DERIVATIVES,1.9433037533000002,244.0,18.0,9262.5766661,0.45804108730000004,0.8201161551,1.5676568579
Z2,2020,M,85to89,ANY ANTIMICROBIALS,355.67818865000004,5312.0,2231.0,6272.5240715,7.5302162537,-1.158086471,364.39883022000004
Z2,2020,M,85to89,BETA-L-PENICILLIN,94.85814533700001,872.0,595.0,6272.5240715,3.8888048188,1.5198498392,88.947745958
Z2,2020,M,85to89,BETA-L-RESISTANT-PENICILLIN,3.0290836326,26.0,19.0,6272.5240715,0.6949194445000001,-6.3604698840000005,7.4490978315000005
Z2,2020,M,85to89,BETA-L-SENSITIVE-PENICILLIN,8.4495490804,103.0,53.0,6272.5240715,1.1606348268000002,-0.183930208,8.6630248855
Z2,2020,M,85to89,COMBINATION PENICILLIN,54.682930841,482.0,343.0,6272.5240715,2.9526007340000002,0.0190386088,54.626717431
Z2,2020,M,85to89,COMBINATION SULFONAMIDES & TRIMETHORPIM,37.305556317000004,504.0,234.0,6272.5240715,2.4387405080000004,1.9930766957000001,32.444959444
Z2,2020,M,85to89,FIRST-G-CEPHALOSPORINS,94.379868974,997.0,592.0,6272.5240715,3.8789887203,-1.074748269,98.548805385
Z2,2020,M,85to89,FLUOROQUINOLONES,102.66999260000001,964.0,644.0,6272.5240715,4.0457644788,0.0639414488,102.41130056
Z2,2020,M,85to89,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,6272.5240715,0.31864770650000007,0.0,0.0
Z2,2020,M,85to89,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,6272.5240715,0.31864770650000007,0.0,0.0
Z2,2020,M,85to89,LINCOSAMIDES,15.304843617000001,135.0,96.0,6272.5240715,1.5620440607,-1.7178441060000003,17.988191800000003
Z2,2020,M,85to89,MACROLIDES,32.363367233000005,274.0,203.0,6272.5240715,2.2714630803,-3.36393187,40.00441428
Z2,2020,M,85to89,MONOBACTAMS,0.0,0.0,0.0,6272.5240715,0.31864770650000007,0.0,0.0
Z2,2020,M,85to89,NITROFURAN DERIVATIVES,29.3342836,316.0,184.0,6272.5240715,2.1625520782,1.8020347382000002,25.437289632000002
Z2,2020,M,85to89,OTHER ANTIBACTERIALS,5.420465447800001,45.0,34.0,6272.5240715,0.9296021551,0.31074015680000006,5.1316007284000005
Z2,2020,M,85to89,OTHER CEPHALOSPORINS,0.0,0.0,0.0,6272.5240715,0.31864770650000007,0.0,0.0
Z2,2020,M,85to89,POLYMYXINS,0.0,0.0,0.0,6272.5240715,0.31864770650000007,-0.173164599,0.0551785025
Z2,2020,M,85to89,SECOND-G-CEPHALOSPORINS,9.4061018065,78.0,59.0,6272.5240715,1.2245701508000002,-2.4572387660000006,12.415163052
Z2,2020,M,85to89,STEROID ANTIBACTERIALS,0.0,0.0,0.0,6272.5240715,0.31864770650000007,0.0,0.0
Z2,2020,M,85to89,STREPTOMYCIN,0.0,0.0,0.0,6272.5240715,0.31864770650000007,0.0,0.0
Z2,2020,M,85to89,TETRACYCLINES,33.479345413,346.0,210.0,6272.5240715,2.3102943219000003,-2.8959965450000005,40.169949788000004
Z2,2020,M,85to89,THIRD-G-CEPHALOSPORINS,13.072887256,116.0,82.0,6272.5240715,1.4436588899,-14.71825611,34.321028527
Z2,2020,BOTH,90+,ANY ANTIMICROBIALS,415.81774771,11030.0,4020.0,9667.697019000001,6.5582806134,-0.139915388,416.73535209000005
Z2,2020,BOTH,90+,BETA-L-PENICILLIN,90.50759434,1235.0,875.0,9667.697019000001,3.0597151377,5.7461543392,72.925998925
Z2,2020,BOTH,90+,BETA-L-RESISTANT-PENICILLIN,3.8271782749,101.0,37.0,9667.697019000001,0.6291842326000001,-8.782776100000001,9.353162515700001
Z2,2020,BOTH,90+,BETA-L-SENSITIVE-PENICILLIN,4.861550781700001,54.0,47.0,9667.697019000001,0.7091300634000001,-0.522452095,5.2320372693
Z2,2020,BOTH,90+,COMBINATION PENICILLIN,61.131415148,910.0,591.0,9667.697019000001,2.5146104097,2.0218288201,56.047303351
Z2,2020,BOTH,90+,COMBINATION SULFONAMIDES & TRIMETHORPIM,51.30487633400001,1075.0,496.0,9667.697019000001,2.3036569524000003,2.3903872868000002,45.798244042
Z2,2020,BOTH,90+,FIRST-G-CEPHALOSPORINS,127.64156733000002,2245.0,1234.0,9667.697019000001,3.6335785111,2.5922177104,118.22254076
Z2,2020,BOTH,90+,FLUOROQUINOLONES,115.64284625,1674.0,1118.0,9667.697019000001,3.4585803557000006,-0.25889482,116.53825479
Z2,2020,BOTH,90+,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,9667.697019000001,0.20678894260000003,0.0,0.0
Z2,2020,BOTH,90+,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,9667.697019000001,0.20678894260000003,0.0,0.0
Z2,2020,BOTH,90+,LINCOSAMIDES,13.757154340000001,174.0,133.0,9667.697019000001,1.192896568,-4.028704025,18.562981545
Z2,2020,BOTH,90+,MACROLIDES,26.997122426,354.0,261.0,9667.697019000001,1.6710799262,-3.273438484,32.467299767
Z2,2020,BOTH,90+,MONOBACTAMS,0.0,0.0,0.0,9667.697019000001,0.20678894260000003,0.0,0.0
Z2,2020,BOTH,90+,NITROFURAN DERIVATIVES,75.19888124,1573.0,727.0,9667.697019000001,2.7889721277,4.7853352639,61.85271456700001
Z2,2020,BOTH,90+,OTHER ANTIBACTERIALS,23.0665069,367.0,223.0,9667.697019000001,1.5446475509,2.4051675582000005,19.351370722000002
Z2,2020,BOTH,90+,OTHER CEPHALOSPORINS,0.0,0.0,0.0,9667.697019000001,0.20678894260000003,0.0,0.0
Z2,2020,BOTH,90+,POLYMYXINS,0.0,0.0,0.0,9667.697019000001,0.20678894260000003,0.0,0.0
Z2,2020,BOTH,90+,SECOND-G-CEPHALOSPORINS,8.6887290566,97.0,84.0,9667.697019000001,0.9480180618,-3.044517421,11.574986562
Z2,2020,BOTH,90+,STEROID ANTIBACTERIALS,0.0,0.0,0.0,9667.697019000001,0.20678894260000003,0.0,0.0
Z2,2020,BOTH,90+,STREPTOMYCIN,0.0,0.0,0.0,9667.697019000001,0.20678894260000003,0.0,0.0
Z2,2020,BOTH,90+,TETRACYCLINES,37.961470997,647.0,367.0,9667.697019000001,1.9815726561000002,-0.33791276900000006,38.631069701
Z2,2020,BOTH,90+,THIRD-G-CEPHALOSPORINS,19.653077628000002,286.0,190.0,9667.697019000001,1.4257841061,-32.99060455,66.690557248
Z2,2020,BOTH,90+,TRIMETHOPRIM AND DERIVATIVES,1.9653077628000002,211.0,19.0,9667.697019000001,0.4508725227,0.38484087790000004,1.7917935854000002
Z2,2020,F,90+,ANY ANTIMICROBIALS,432.86632538000003,7770.0,2777.0,6415.3754569,8.214211133700001,0.7600434211000001,426.62316825000005
Z2,2020,F,90+,BETA-L-PENICILLIN,88.69317218,775.0,569.0,6415.3754569,3.7182112012000004,5.471344949800001,68.349556102
Z2,2020,F,90+,BETA-L-RESISTANT-PENICILLIN,4.2086391017,88.0,27.0,6415.3754569,0.8099529728,-6.161105474,9.1988447962
Z2,2020,F,90+,BETA-L-SENSITIVE-PENICILLIN,4.0527635794,28.0,26.0,6415.3754569,0.7948123298,-0.21676466500000002,4.2250508076
Z2,2020,F,90+,COMBINATION PENICILLIN,61.726706825,578.0,396.0,6415.3754569,3.1018837285000003,2.6235953483000003,53.588619104
Z2,2020,F,90+,COMBINATION SULFONAMIDES & TRIMETHORPIM,55.49168593300001,761.0,356.0,6415.3754569,2.9410534724,2.0472780867,49.47053160800001
Z2,2020,F,90+,FIRST-G-CEPHALOSPORINS,135.61170439,1633.0,870.0,6415.3754569,4.5976673705,3.4742053076000006,119.63846401
Z2,2020,F,90+,FLUOROQUINOLONES,114.7243844,1100.0,736.0,6415.3754569,4.2287969137,-0.162937311,115.41341320000001
Z2,2020,F,90+,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,6415.3754569,0.31155678830000005,0.0,0.0
Z2,2020,F,90+,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,6415.3754569,0.31155678830000005,0.0,0.0
Z2,2020,F,90+,LINCOSAMIDES,15.431676706000001,128.0,99.0,6415.3754569,1.5509418643,-2.9468948290000005,20.002139266
Z2,2020,F,90+,MACROLIDES,25.719461177000003,201.0,165.0,6415.3754569,2.0022573371,-1.925773678,29.575355653
Z2,2020,F,90+,MONOBACTAMS,0.0,0.0,0.0,6415.3754569,0.31155678830000005,0.0,0.0
Z2,2020,F,90+,NITROFURAN DERIVATIVES,94.77231754900001,1314.0,608.0,6415.3754569,3.8435250092000004,4.4534517918,77.65536421
Z2,2020,F,90+,OTHER ANTIBACTERIALS,32.110357591,343.0,206.0,6415.3754569,2.2372346234,2.6630322301000002,26.152529682
Z2,2020,F,90+,OTHER CEPHALOSPORINS,0.0,0.0,0.0,6415.3754569,0.31155678830000005,0.0,0.0
Z2,2020,F,90+,POLYMYXINS,0.0,0.0,0.0,6415.3754569,0.31155678830000005,0.0,0.0
Z2,2020,F,90+,SECOND-G-CEPHALOSPORINS,8.1055271588,58.0,52.0,6415.3754569,1.1240343764,-1.3057334,9.5732163868
Z2,2020,F,90+,STEROID ANTIBACTERIALS,0.0,0.0,0.0,6415.3754569,0.31155678830000005,0.0,0.0
Z2,2020,F,90+,STREPTOMYCIN,0.0,0.0,0.0,6415.3754569,0.31155678830000005,0.0,0.0
Z2,2020,F,90+,TETRACYCLINES,36.630747737,350.0,235.0,6415.3754569,2.3895265086000004,0.3339734267000001,35.832709381
Z2,2020,F,90+,THIRD-G-CEPHALOSPORINS,20.575568942,196.0,132.0,6415.3754569,1.7908734057000002,-29.722433690000003,73.804684993
Z2,2020,F,90+,TRIMETHOPRIM AND DERIVATIVES,2.4940083566,197.0,16.0,6415.3754569,0.6235020891,0.0542936274,2.4601561664000005
Z2,2020,M,90+,ANY ANTIMICROBIALS,382.18853095000003,3260.0,1243.0,3252.3215621000004,10.840319585000001,-1.334479871,396.65471924
Z2,2020,M,90+,BETA-L-PENICILLIN,94.086637547,460.0,306.0,3252.3215621000004,5.3785750734,2.2062697690000004,82.220049962
Z2,2020,M,90+,BETA-L-RESISTANT-PENICILLIN,3.0747267172,13.0,10.0,3252.3215621000004,0.9723139609,-6.779529660000001,9.666558053700001
Z2,2020,M,90+,BETA-L-SENSITIVE-PENICILLIN,6.4569261062,26.0,21.0,3252.3215621000004,1.4090167923,-0.5820694909999999,7.2770717932
Z2,2020,M,90+,CARBAPENEMS,0.0,0.0,0.0,3252.3215621000004,0.6141899569000001,-0.176839446,0.1086130118
Z2,2020,M,90+,COMBINATION PENICILLIN,59.95717098600001,332.0,195.0,3252.3215621000004,4.2936221948,-0.252314158,61.040512653
Z2,2020,M,90+,COMBINATION SULFONAMIDES & TRIMETHORPIM,43.046174041,314.0,140.0,3252.3215621000004,3.6380657141,1.2934842941000002,38.340393179
Z2,2020,M,90+,FIRST-G-CEPHALOSPORINS,111.92005251,612.0,364.0,3252.3215621000004,5.866204698400001,-0.584187945,115.34701857000002
Z2,2020,M,90+,FLUOROQUINOLONES,117.45456060000001,574.0,382.0,3252.3215621000004,6.0094981116,-0.227652015,118.82263495000001
Z2,2020,M,90+,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,3252.3215621000004,0.6141899569000001,0.0,0.0
Z2,2020,M,90+,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,3252.3215621000004,0.6141899569000001,0.0,0.0
Z2,2020,M,90+,LINCOSAMIDES,10.454070839,46.0,34.0,3252.3215621000004,1.7928583578000001,-2.892700834,15.640273705000002
Z2,2020,M,90+,MACROLIDES,29.517376485,153.0,96.0,3252.3215621000004,3.0126046223,-2.9287005100000005,38.340393179
Z2,2020,M,90+,MONOBACTAMS,0.0,0.0,0.0,3252.3215621000004,0.6141899569000001,0.0,0.0
Z2,2020,M,90+,NITROFURAN DERIVATIVES,36.589247935,259.0,119.0,3252.3215621000004,3.3541308589,2.0360811722,29.759965244000004
Z2,2020,M,90+,OTHER AMINOGLYCOSIDES,0.0,0.0,0.0,3252.3215621000004,0.6141899569000001,-0.353678892,0.21722602370000002
Z2,2020,M,90+,OTHER ANTIBACTERIALS,5.2270354193,24.0,17.0,3252.3215621000004,1.2677423025,-0.246286792,5.5392636038
Z2,2020,M,90+,OTHER CEPHALOSPORINS,0.0,0.0,0.0,3252.3215621000004,0.6141899569000001,0.0,0.0
Z2,2020,M,90+,POLYMYXINS,0.0,0.0,0.0,3252.3215621000004,0.6141899569000001,0.0,0.0
Z2,2020,M,90+,SECOND-G-CEPHALOSPORINS,9.839125495100001,39.0,32.0,3252.3215621000004,1.7393280896,-3.335281161,15.640273705000002
Z2,2020,M,90+,STEROID ANTIBACTERIALS,0.0,0.0,0.0,3252.3215621000004,0.6141899569000001,0.0,0.0
Z2,2020,M,90+,STREPTOMYCIN,0.0,0.0,0.0,3252.3215621000004,0.6141899569000001,0.0,0.0
Z2,2020,M,90+,TETRACYCLINES,40.586392667,297.0,132.0,3252.3215621000004,3.5325920496,-1.055235394,44.31410883
Z2,2020,M,90+,THIRD-G-CEPHALOSPORINS,17.833414960000002,90.0,58.0,3252.3215621000004,2.3416421041000004,-14.694578510000001,52.242858694000006
Z2,2021,BOTH,ALL,ANY ANTIMICROBIALS,199.86906829,615849.0,345403.0,1728146.3458,0.3400811302,-52.42056436000001,217.69631306000002
Z2,2021,BOTH,ALL,BETA-L-PENICILLIN,72.826008229,157872.0,125854.0,1728146.3458,0.20528300400000002,-16.652633660000003,76.244510891
Z2,2021,BOTH,ALL,BETA-L-RESISTANT-PENICILLIN,1.0450503827,2185.0,1806.0,1728146.3458,0.0245911226,-28.59711339,1.7482855051000001
Z2,2021,BOTH,ALL,BETA-L-SENSITIVE-PENICILLIN,6.2882405916,12736.0,10867.0,1728146.3458,0.0603218033,-19.247508080000003,7.4492849883000005
Z2,2021,BOTH,ALL,CARBAPENEMS,0.1614446604,873.0,279.0,1728146.3458,0.009665439,5.9468761804,0.1039654915
Z2,2021,BOTH,ALL,COMBINATION PENICILLIN,22.481313631000003,48032.0,38851.0,1728146.3458,0.11405664260000001,-37.1474861,26.718231177000003
Z2,2021,BOTH,ALL,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.9106189945,36368.0,17127.0,1728146.3458,0.0757286355,-12.6510995,10.868669497
Z2,2021,BOTH,ALL,FIRST-G-CEPHALOSPORINS,39.207906301,88358.0,67757.0,1728146.3458,0.1506248291,-17.61964734,41.861862669000004
Z2,2021,BOTH,ALL,FLUOROQUINOLONES,22.828506449000002,53119.0,39451.0,1728146.3458,0.11493399180000001,-18.342130360000002,24.936640710000002
Z2,2021,BOTH,ALL,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,1728146.3458,0.0011573067,0.0,0.0
Z2,2021,BOTH,ALL,GLYCOPEPTIDE ANTIBACTERIALS,0.1492929118,721.0,258.0,1728146.3458,0.0092945707,4.4651712918,0.10779106150000001
Z2,2021,BOTH,ALL,IMIDAZOLE DERIVATIVES,0.0150450221,47.0,26.0,1728146.3458,0.0029505716,0.3704174404,0.0139520789
Z2,2021,BOTH,ALL,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,1728146.3458,0.0011573067,-0.194445888,2.250335E-4
Z2,2021,BOTH,ALL,LINCOSAMIDES,8.123154635599999,17512.0,14038.0,1728146.3458,0.0685602041,-59.76194702,12.220445920000001
Z2,2021,BOTH,ALL,MACROLIDES,22.621348067000003,48721.0,39093.0,1728146.3458,0.1144113164,-25.38193295,25.525328428
Z2,2021,BOTH,ALL,MONOBACTAMS,0.0271967708,160.0,47.0,1728146.3458,0.0039670567,1.5234515694,0.0211531519
Z2,2021,BOTH,ALL,NITROFURAN DERIVATIVES,24.267620680000004,56478.0,41938.0,1728146.3458,0.11850136160000001,4.903245243100001,23.686579443000003
Z2,2021,BOTH,ALL,OTHER AMINOGLYCOSIDES,0.1174669035,594.0,203.0,1728146.3458,0.0082445604,1.9105624353000001,0.1017151562
Z2,2021,BOTH,ALL,OTHER ANTIBACTERIALS,4.4949896858,10312.0,7768.0,1728146.3458,0.0510004597,5.858563397500001,4.1962002591
Z2,2021,BOTH,ALL,OTHER CEPHALOSPORINS,0.0,0.0,0.0,1728146.3458,0.0011573067,-0.38889177500000005,4.500671E-4
Z2,2021,BOTH,ALL,POLYMYXINS,0.0115730939,60.0,20.0,1728146.3458,0.0025878225,1.950335302,0.0065259724
Z2,2021,BOTH,ALL,SECOND-G-CEPHALOSPORINS,2.3510740337000002,4839.0,4063.0,1728146.3458,0.0368844145,-9.843056829,2.7141294216
Z2,2021,BOTH,ALL,STEROID ANTIBACTERIALS,0.0,0.0,0.0,1728146.3458,0.0011573067,-0.583337663,6.751006E-4
Z2,2021,BOTH,ALL,STREPTOMYCIN,0.0,0.0,0.0,1728146.3458,0.0011573067,0.0,0.0
Z2,2021,BOTH,ALL,TETRACYCLINES,20.911423438000003,63613.0,36138.0,1728146.3458,0.1100022427,-6.074122078,21.579590489
Z2,2021,BOTH,ALL,THIRD-G-CEPHALOSPORINS,5.5487198889,12203.0,9589.0,1728146.3458,0.0566638582,-147.7300433,13.919674115000001
Z2,2021,BOTH,ALL,TRIMETHOPRIM AND DERIVATIVES,0.1516075306,1136.0,262.0,1728146.3458,0.0093663445,-2.8179609070000002,0.17800152330000002
Z2,2021,F,ALL,ANY ANTIMICROBIALS,234.51059687,367273.0,202213.0,862276.59944,0.5215043506,-39.148185250000004,254.92654579
Z2,2021,F,ALL,BETA-L-PENICILLIN,77.19100813300001,83463.0,66560.0,862276.59944,0.299198944,-12.21807747,80.84664400900002
Z2,2021,F,ALL,BETA-L-RESISTANT-PENICILLIN,1.1434845856,1162.0,986.0,862276.59944,0.0364159679,-19.31199578,1.8467496032000001
Z2,2021,F,ALL,BETA-L-SENSITIVE-PENICILLIN,6.9270115922,6915.0,5973.0,862276.59944,0.0896292283,-14.227891450000001,8.202246522900001
Z2,2021,F,ALL,CARBAPENEMS,0.17279838060000002,312.0,149.0,862276.59944,0.0141561949,4.3127680733,0.11174599510000001
